id,category,franchises/0/id,franchises/0/name,game_modes/0/id,game_modes/0/name,game_modes/1/id,game_modes/1/name,game_modes/2/id,game_modes/2/name,game_modes/3/id,game_modes/3/name,game_modes/4/id,game_modes/4/name,genres/0/id,genres/0/name,genres/1/id,genres/1/name,keywords/0/id,keywords/0/name,keywords/1/id,keywords/1/name,keywords/2/id,keywords/2/name,name,platforms/0/id,platforms/0/name,similar_games/0/id,similar_games/0/name,similar_games/1/id,similar_games/1/name,similar_games/2/id,similar_games/2/name,similar_games/3/id,similar_games/3/name,similar_games/4/id,similar_games/4/name,similar_games/5/id,similar_games/5/name,similar_games/6/id,similar_games/6/name,similar_games/7/id,similar_games/7/name,similar_games/8/id,similar_games/8/name,similar_games/9/id,similar_games/9/name,themes/0/id,themes/0/name,themes/1/id,themes/1/name,collection/id,collection/name,genres/2/id,genres/2/name,genres/3/id,genres/3/name,genres/4/id,genres/4/name,keywords/3/id,keywords/3/name,keywords/4/id,keywords/4/name,keywords/5/id,keywords/5/name,keywords/6/id,keywords/6/name,keywords/7/id,keywords/7/name,keywords/8/id,keywords/8/name,keywords/9/id,keywords/9/name,platforms/1/id,platforms/1/name,platforms/2/id,platforms/2/name,platforms/3/id,platforms/3/name,platforms/4/id,platforms/4/name,platforms/5/id,platforms/5/name,platforms/6/id,platforms/6/name,platforms/7/id,platforms/7/name,platforms/8/id,platforms/8/name,platforms/9/id,platforms/9/name,rating,rating_count,themes/2/id,themes/2/name,themes/3/id,themes/3/name,keywords/10/id,keywords/10/name,keywords/11/id,keywords/11/name,keywords/12/id,keywords/12/name,keywords/13/id,keywords/13/name,keywords/14/id,keywords/14/name,keywords/15/id,keywords/15/name,keywords/16/id,keywords/16/name,keywords/17/id,keywords/17/name,keywords/18/id,keywords/18/name,keywords/19/id,keywords/19/name,keywords/20/id,keywords/20/name,keywords/21/id,keywords/21/name,keywords/22/id,keywords/22/name,keywords/23/id,keywords/23/name,keywords/24/id,keywords/24/name,keywords/25/id,keywords/25/name,keywords/26/id,keywords/26/name,keywords/27/id,keywords/27/name,keywords/28/id,keywords/28/name,keywords/29/id,keywords/29/name,keywords/30/id,keywords/30/name,keywords/31/id,keywords/31/name,keywords/32/id,keywords/32/name,keywords/33/id,keywords/33/name,keywords/34/id,keywords/34/name,keywords/35/id,keywords/35/name,keywords/36/id,keywords/36/name,keywords/37/id,keywords/37/name,keywords/38/id,keywords/38/name,keywords/39/id,keywords/39/name,keywords/40/id,keywords/40/name,keywords/41/id,keywords/41/name,keywords/42/id,keywords/42/name,keywords/43/id,keywords/43/name,keywords/44/id,keywords/44/name,keywords/45/id,keywords/45/name,keywords/46/id,keywords/46/name,keywords/47/id,keywords/47/name,keywords/48/id,keywords/48/name,keywords/49/id,keywords/49/name,keywords/50/id,keywords/50/name,keywords/51/id,keywords/51/name,keywords/52/id,keywords/52/name,keywords/53/id,keywords/53/name,keywords/54/id,keywords/54/name,keywords/55/id,keywords/55/name,keywords/56/id,keywords/56/name,keywords/57/id,keywords/57/name,keywords/58/id,keywords/58/name,keywords/59/id,keywords/59/name,keywords/60/id,keywords/60/name,keywords/61/id,keywords/61/name,keywords/62/id,keywords/62/name,keywords/63/id,keywords/63/name,keywords/64/id,keywords/64/name,keywords/65/id,keywords/65/name,keywords/66/id,keywords/66/name,keywords/67/id,keywords/67/name,keywords/68/id,keywords/68/name,keywords/69/id,keywords/69/name,keywords/70/id,keywords/70/name,keywords/71/id,keywords/71/name,keywords/72/id,keywords/72/name,keywords/73/id,keywords/73/name,keywords/74/id,keywords/74/name,keywords/75/id,keywords/75/name,keywords/76/id,keywords/76/name,keywords/77/id,keywords/77/name,keywords/78/id,keywords/78/name,keywords/79/id,keywords/79/name,keywords/80/id,keywords/80/name,keywords/81/id,keywords/81/name,keywords/82/id,keywords/82/name,keywords/83/id,keywords/83/name,keywords/84/id,keywords/84/name,keywords/85/id,keywords/85/name,keywords/86/id,keywords/86/name,keywords/87/id,keywords/87/name,keywords/88/id,keywords/88/name,keywords/89/id,keywords/89/name,keywords/90/id,keywords/90/name,keywords/91/id,keywords/91/name,keywords/92/id,keywords/92/name,keywords/93/id,keywords/93/name,keywords/94/id,keywords/94/name,keywords/95/id,keywords/95/name,keywords/96/id,keywords/96/name,keywords/97/id,keywords/97/name,keywords/98/id,keywords/98/name,keywords/99/id,keywords/99/name,keywords/100/id,keywords/100/name,keywords/101/id,keywords/101/name,keywords/102/id,keywords/102/name,keywords/103/id,keywords/103/name,keywords/104/id,keywords/104/name,keywords/105/id,keywords/105/name,keywords/106/id,keywords/106/name,keywords/107/id,keywords/107/name,keywords/108/id,keywords/108/name,keywords/109/id,keywords/109/name,keywords/110/id,keywords/110/name,keywords/111/id,keywords/111/name,keywords/112/id,keywords/112/name,keywords/113/id,keywords/113/name,keywords/114/id,keywords/114/name,keywords/115/id,keywords/115/name,keywords/116/id,keywords/116/name,keywords/117/id,keywords/117/name,keywords/118/id,keywords/118/name,keywords/119/id,keywords/119/name,keywords/120/id,keywords/120/name,keywords/121/id,keywords/121/name,keywords/122/id,keywords/122/name,keywords/123/id,keywords/123/name,keywords/124/id,keywords/124/name,keywords/125/id,keywords/125/name,keywords/126/id,keywords/126/name,keywords/127/id,keywords/127/name,keywords/128/id,keywords/128/name,keywords/129/id,keywords/129/name,keywords/130/id,keywords/130/name,keywords/131/id,keywords/131/name,keywords/132/id,keywords/132/name,keywords/133/id,keywords/133/name,keywords/134/id,keywords/134/name,keywords/135/id,keywords/135/name,keywords/136/id,keywords/136/name,keywords/137/id,keywords/137/name,keywords/138/id,keywords/138/name,keywords/139/id,keywords/139/name,keywords/140/id,keywords/140/name,keywords/141/id,keywords/141/name,keywords/142/id,keywords/142/name,keywords/143/id,keywords/143/name,keywords/144/id,keywords/144/name,keywords/145/id,keywords/145/name,keywords/146/id,keywords/146/name,keywords/147/id,keywords/147/name,keywords/148/id,keywords/148/name,keywords/149/id,keywords/149/name,keywords/150/id,keywords/150/name,keywords/151/id,keywords/151/name,keywords/152/id,keywords/152/name,keywords/153/id,keywords/153/name,keywords/154/id,keywords/154/name,keywords/155/id,keywords/155/name,keywords/156/id,keywords/156/name,keywords/157/id,keywords/157/name,keywords/158/id,keywords/158/name,keywords/159/id,keywords/159/name,keywords/160/id,keywords/160/name,keywords/161/id,keywords/161/name,keywords/162/id,keywords/162/name,keywords/163/id,keywords/163/name,keywords/164/id,keywords/164/name,keywords/165/id,keywords/165/name,keywords/166/id,keywords/166/name,keywords/167/id,keywords/167/name,keywords/168/id,keywords/168/name,keywords/169/id,keywords/169/name,keywords/170/id,keywords/170/name,keywords/171/id,keywords/171/name,keywords/172/id,keywords/172/name,keywords/173/id,keywords/173/name,keywords/174/id,keywords/174/name,keywords/175/id,keywords/175/name,keywords/176/id,keywords/176/name,keywords/177/id,keywords/177/name,keywords/178/id,keywords/178/name,keywords/179/id,keywords/179/name,keywords/180/id,keywords/180/name,keywords/181/id,keywords/181/name,keywords/182/id,keywords/182/name,keywords/183/id,keywords/183/name,keywords/184/id,keywords/184/name,keywords/185/id,keywords/185/name,keywords/186/id,keywords/186/name,keywords/187/id,keywords/187/name,keywords/188/id,keywords/188/name,keywords/189/id,keywords/189/name,keywords/190/id,keywords/190/name,keywords/191/id,keywords/191/name,keywords/192/id,keywords/192/name,keywords/193/id,keywords/193/name,keywords/194/id,keywords/194/name,keywords/195/id,keywords/195/name,keywords/196/id,keywords/196/name,keywords/197/id,keywords/197/name,keywords/198/id,keywords/198/name,keywords/199/id,keywords/199/name,keywords/200/id,keywords/200/name,keywords/201/id,keywords/201/name,keywords/202/id,keywords/202/name,keywords/203/id,keywords/203/name,keywords/204/id,keywords/204/name,keywords/205/id,keywords/205/name,keywords/206/id,keywords/206/name,keywords/207/id,keywords/207/name,keywords/208/id,keywords/208/name,keywords/209/id,keywords/209/name,keywords/210/id,keywords/210/name,keywords/211/id,keywords/211/name,keywords/212/id,keywords/212/name,keywords/213/id,keywords/213/name,keywords/214/id,keywords/214/name,keywords/215/id,keywords/215/name,keywords/216/id,keywords/216/name,keywords/217/id,keywords/217/name,keywords/218/id,keywords/218/name,keywords/219/id,keywords/219/name,keywords/220/id,keywords/220/name,keywords/221/id,keywords/221/name,keywords/222/id,keywords/222/name,keywords/223/id,keywords/223/name,keywords/224/id,keywords/224/name,keywords/225/id,keywords/225/name,keywords/226/id,keywords/226/name,keywords/227/id,keywords/227/name,keywords/228/id,keywords/228/name,keywords/229/id,keywords/229/name,keywords/230/id,keywords/230/name,keywords/231/id,keywords/231/name,keywords/232/id,keywords/232/name,keywords/233/id,keywords/233/name,keywords/234/id,keywords/234/name,keywords/235/id,keywords/235/name,keywords/236/id,keywords/236/name,keywords/237/id,keywords/237/name,keywords/238/id,keywords/238/name,keywords/239/id,keywords/239/name,keywords/240/id,keywords/240/name,keywords/241/id,keywords/241/name,keywords/242/id,keywords/242/name,keywords/243/id,keywords/243/name,keywords/244/id,keywords/244/name,keywords/245/id,keywords/245/name,keywords/246/id,keywords/246/name,keywords/247/id,keywords/247/name,keywords/248/id,keywords/248/name,keywords/249/id,keywords/249/name,keywords/250/id,keywords/250/name,keywords/251/id,keywords/251/name,keywords/252/id,keywords/252/name,keywords/253/id,keywords/253/name,keywords/254/id,keywords/254/name,keywords/255/id,keywords/255/name,keywords/256/id,keywords/256/name,keywords/257/id,keywords/257/name,keywords/258/id,keywords/258/name,keywords/259/id,keywords/259/name,keywords/260/id,keywords/260/name,keywords/261/id,keywords/261/name,keywords/262/id,keywords/262/name,keywords/263/id,keywords/263/name,keywords/264/id,keywords/264/name,keywords/265/id,keywords/265/name,keywords/266/id,keywords/266/name,keywords/267/id,keywords/267/name,keywords/268/id,keywords/268/name,keywords/269/id,keywords/269/name,keywords/270/id,keywords/270/name,keywords/271/id,keywords/271/name,keywords/272/id,keywords/272/name,keywords/273/id,keywords/273/name,keywords/274/id,keywords/274/name,keywords/275/id,keywords/275/name,keywords/276/id,keywords/276/name,keywords/277/id,keywords/277/name,keywords/278/id,keywords/278/name,keywords/279/id,keywords/279/name,keywords/280/id,keywords/280/name,keywords/281/id,keywords/281/name,keywords/282/id,keywords/282/name,keywords/283/id,keywords/283/name,keywords/284/id,keywords/284/name,keywords/285/id,keywords/285/name,keywords/286/id,keywords/286/name,keywords/287/id,keywords/287/name,keywords/288/id,keywords/288/name,keywords/289/id,keywords/289/name,keywords/290/id,keywords/290/name,keywords/291/id,keywords/291/name,keywords/292/id,keywords/292/name,keywords/293/id,keywords/293/name,keywords/294/id,keywords/294/name,keywords/295/id,keywords/295/name,keywords/296/id,keywords/296/name,keywords/297/id,keywords/297/name,keywords/298/id,keywords/298/name,keywords/299/id,keywords/299/name,keywords/300/id,keywords/300/name,keywords/301/id,keywords/301/name,keywords/302/id,keywords/302/name,keywords/303/id,keywords/303/name,keywords/304/id,keywords/304/name,keywords/305/id,keywords/305/name,keywords/306/id,keywords/306/name,keywords/307/id,keywords/307/name,keywords/308/id,keywords/308/name,keywords/309/id,keywords/309/name,keywords/310/id,keywords/310/name,keywords/311/id,keywords/311/name,keywords/312/id,keywords/312/name,keywords/313/id,keywords/313/name,keywords/314/id,keywords/314/name,keywords/315/id,keywords/315/name,keywords/316/id,keywords/316/name,keywords/317/id,keywords/317/name,keywords/318/id,keywords/318/name,keywords/319/id,keywords/319/name,keywords/320/id,keywords/320/name,keywords/321/id,keywords/321/name,keywords/322/id,keywords/322/name,keywords/323/id,keywords/323/name,keywords/324/id,keywords/324/name,keywords/325/id,keywords/325/name,keywords/326/id,keywords/326/name,keywords/327/id,keywords/327/name,keywords/328/id,keywords/328/name,keywords/329/id,keywords/329/name,keywords/330/id,keywords/330/name,keywords/331/id,keywords/331/name,keywords/332/id,keywords/332/name,keywords/333/id,keywords/333/name,keywords/334/id,keywords/334/name,keywords/335/id,keywords/335/name,keywords/336/id,keywords/336/name,keywords/337/id,keywords/337/name,keywords/338/id,keywords/338/name,keywords/339/id,keywords/339/name,keywords/340/id,keywords/340/name,keywords/341/id,keywords/341/name,keywords/342/id,keywords/342/name,keywords/343/id,keywords/343/name,keywords/344/id,keywords/344/name,keywords/345/id,keywords/345/name,keywords/346/id,keywords/346/name,keywords/347/id,keywords/347/name,keywords/348/id,keywords/348/name,keywords/349/id,keywords/349/name,keywords/350/id,keywords/350/name,keywords/351/id,keywords/351/name,keywords/352/id,keywords/352/name,keywords/353/id,keywords/353/name,keywords/354/id,keywords/354/name,keywords/355/id,keywords/355/name,keywords/356/id,keywords/356/name,keywords/357/id,keywords/357/name,keywords/358/id,keywords/358/name,keywords/359/id,keywords/359/name,keywords/360/id,keywords/360/name,keywords/361/id,keywords/361/name,keywords/362/id,keywords/362/name,keywords/363/id,keywords/363/name,keywords/364/id,keywords/364/name,keywords/365/id,keywords/365/name,keywords/366/id,keywords/366/name,keywords/367/id,keywords/367/name,keywords/368/id,keywords/368/name,keywords/369/id,keywords/369/name,keywords/370/id,keywords/370/name,keywords/371/id,keywords/371/name,keywords/372/id,keywords/372/name,keywords/373/id,keywords/373/name,keywords/374/id,keywords/374/name,keywords/375/id,keywords/375/name,keywords/376/id,keywords/376/name,keywords/377/id,keywords/377/name,keywords/378/id,keywords/378/name,keywords/379/id,keywords/379/name,keywords/380/id,keywords/380/name,keywords/381/id,keywords/381/name,keywords/382/id,keywords/382/name,keywords/383/id,keywords/383/name,keywords/384/id,keywords/384/name,keywords/385/id,keywords/385/name,keywords/386/id,keywords/386/name,keywords/387/id,keywords/387/name,keywords/388/id,keywords/388/name,keywords/389/id,keywords/389/name,keywords/390/id,keywords/390/name,keywords/391/id,keywords/391/name,keywords/392/id,keywords/392/name,keywords/393/id,keywords/393/name,keywords/394/id,keywords/394/name,keywords/395/id,keywords/395/name,keywords/396/id,keywords/396/name,keywords/397/id,keywords/397/name,keywords/398/id,keywords/398/name,keywords/399/id,keywords/399/name,keywords/400/id,keywords/400/name,keywords/401/id,keywords/401/name,keywords/402/id,keywords/402/name,keywords/403/id,keywords/403/name,keywords/404/id,keywords/404/name,keywords/405/id,keywords/405/name,keywords/406/id,keywords/406/name,keywords/407/id,keywords/407/name,keywords/408/id,keywords/408/name,keywords/409/id,keywords/409/name,keywords/410/id,keywords/410/name,keywords/411/id,keywords/411/name,keywords/412/id,keywords/412/name,keywords/413/id,keywords/413/name,keywords/414/id,keywords/414/name,keywords/415/id,keywords/415/name,keywords/416/id,keywords/416/name,keywords/417/id,keywords/417/name,keywords/418/id,keywords/418/name,keywords/419/id,keywords/419/name,keywords/420/id,keywords/420/name,keywords/421/id,keywords/421/name,keywords/422/id,keywords/422/name,keywords/423/id,keywords/423/name,keywords/424/id,keywords/424/name,keywords/425/id,keywords/425/name,keywords/426/id,keywords/426/name,keywords/427/id,keywords/427/name,keywords/428/id,keywords/428/name,keywords/429/id,keywords/429/name,keywords/430/id,keywords/430/name,keywords/431/id,keywords/431/name,keywords/432/id,keywords/432/name,keywords/433/id,keywords/433/name,keywords/434/id,keywords/434/name,keywords/435/id,keywords/435/name,keywords/436/id,keywords/436/name,keywords/437/id,keywords/437/name,keywords/438/id,keywords/438/name,keywords/439/id,keywords/439/name,keywords/440/id,keywords/440/name,keywords/441/id,keywords/441/name,keywords/442/id,keywords/442/name,keywords/443/id,keywords/443/name,keywords/444/id,keywords/444/name,keywords/445/id,keywords/445/name,keywords/446/id,keywords/446/name,keywords/447/id,keywords/447/name,keywords/448/id,keywords/448/name,keywords/449/id,keywords/449/name,keywords/450/id,keywords/450/name,keywords/451/id,keywords/451/name,keywords/452/id,keywords/452/name,keywords/453/id,keywords/453/name,keywords/454/id,keywords/454/name,keywords/455/id,keywords/455/name,keywords/456/id,keywords/456/name,keywords/457/id,keywords/457/name,keywords/458/id,keywords/458/name,keywords/459/id,keywords/459/name,keywords/460/id,keywords/460/name,keywords/461/id,keywords/461/name,keywords/462/id,keywords/462/name,keywords/463/id,keywords/463/name,keywords/464/id,keywords/464/name,keywords/465/id,keywords/465/name,keywords/466/id,keywords/466/name,keywords/467/id,keywords/467/name,keywords/468/id,keywords/468/name,keywords/469/id,keywords/469/name,keywords/470/id,keywords/470/name,keywords/471/id,keywords/471/name,keywords/472/id,keywords/472/name,keywords/473/id,keywords/473/name,keywords/474/id,keywords/474/name,keywords/475/id,keywords/475/name,keywords/476/id,keywords/476/name,keywords/477/id,keywords/477/name,keywords/478/id,keywords/478/name,themes/4/id,themes/4/name,themes/5/id,themes/5/name,franchises/1/id,franchises/1/name,franchises/2/id,franchises/2/name,franchises/3/id,franchises/3/name,franchises/4/id,franchises/4/name,genres/5/id,genres/5/name,franchises/5/id,franchises/5/name,franchises/6/id,franchises/6/name,franchises/7/id,franchises/7/name,genres/6/id,genres/6/name,genres/7/id,genres/7/name,franchises/8/id,franchises/8/name
138993,0,1351,Crash Bandicoot,1,Single player,2,Multiplayer,3,Co-operative,4,Split screen,6,Battle Royale,9,Puzzle,32,Indie,938,party,4211,party games,23796,crash bandicoot,Crash Bash LIVE!,6,PC (Microsoft Windows),20342,Toby: The Secret Mine,25646,Don't Knock Twice,28070,Planet Alpha,37419,Dude Simulator,55190,Pikuniku,96217,Eternity: The Last Unicorn,106987,Torchlight III,106992,A Fisherman's Tale,111130,Apsulov: End of Gods,113895,Havocado,1,Action,40,Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137291,0,39,The Walking Dead,1,Single player,,,,,,,,,9,Puzzle,13,Simulator,5,zombies,69,post-apocalyptic,101,casual,Bridge Constructor: The Walking Dead,3,Linux,9243,Life is Feudal: Your Own,17379,Miscreated,18623,Villagers,26145,Impact Winter,26574,Force of Nature,31515,Another Brick in the Mall,34823,Sol 0: Mars Colonization,35994,Survivalist,55689,Academia: School Simulator,79134,Ancient Cities,33,Sandbox,,,1347,Bridge Constructor,15,Strategy,31,Adventure,32,Indie,510,crafting,905,difficult,1148,simulation,1204,stylized,1403,building,1978,singleplayer,2451,physics puzzles,6,PC (Microsoft Windows),14,Mac,34,Android,39,iOS,48,PlayStation 4,49,Xbox One,130,Nintendo Switch,167,PlayStation 5,169,Xbox Series X|S,56.9881136251098,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136033,2,135,Warcraft,5,Massively Multiplayer Online (MMO),,,,,,,,,12,Role-playing (RPG),31,Adventure,527,wow,4469,alliance,9384,horde,World of Warcraft: Battle for Azeroth - Collector's Edition,6,PC (Microsoft Windows),19164,Borderlands 3,37382,Pokémon Sword,55199,Dragon: Marked for Death,81249,The Elder Scrolls VI,96217,Eternity: The Last Unicorn,101608,Anima: Gate of Memories - The Nameless Chronicles,103303,The Elder Scrolls: Blades,105049,Remnant: From the Ashes,106987,Torchlight III,115653,Pokémon Shield,1,Action,17,Fantasy,27,Warcraft,,,,,,,25938,sylvanas windrunner,25942,azeroth,25947,bfa,,,,,,,,,14,Mac,,,,,,,,,,,,,,,,,,,38,Open world,39,Warfare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131079,0,816,Golgo 13,1,Single player,,,,,,,,,5,Shooter,33,Arcade,22,assassin,78,anime,124,sniper,Golgo-13,52,Arcade,19164,Borderlands 3,43367,Rico,58075,Girls' Frontline,75242,Blood & Truth,91928,Golgo-13 2 - Kiseki no Dandou,91929,Golgo-13 3 - Juusei no Chinkonka,103210,HITMAN 2,105049,Remnant: From the Ashes,106805,Call of Duty: Mobile,119177,Call of Duty: Modern Warfare,1,Action,20,Thriller,4479,Golgo 13,,,,,,,345,manga,730,lightgun,969,arcade,3892,hitman,5350,sniper rifle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
